ratio_name,description,pressure_bar,concentration_percent,ratio,numerator_name,numerator_gas,numerator_pressure_bar,numerator_concentration_percent,numerator_spectrum_column,numerator_source,numerator_unit,numerator_range_nm,numerator_method,numerator_integral,numerator_n_points,denominator_name,denominator_gas,denominator_pressure_bar,denominator_concentration_percent,denominator_spectrum_column,denominator_source,denominator_unit,denominator_range_nm,denominator_method,denominator_integral,denominator_n_points,status,error_stage,error_message
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,10.0,1.2478752875354897,ArN2_C1_hardcut_323_450nm,ArN2,1.0,10.0,C1_spectrum,raw_csv,raw,323-450,trapz,138.99697345534526,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,20.0,0.8186392288607588,ArN2_C1_hardcut_323_450nm,ArN2,1.0,20.0,C1_spectrum,raw_csv,raw,323-450,trapz,91.18569483669421,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,50.0,0.4363444192943218,ArN2_C1_hardcut_323_450nm,ArN2,1.0,50.0,C1_spectrum,raw_csv,raw,323-450,trapz,48.60305694956394,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,100.0,0.24104137599761613,ArN2_C1_hardcut_323_450nm,ArN2,1.0,100.0,C1_spectrum,raw_csv,raw,323-450,trapz,26.848854269203315,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.0,0.0842190038471508,ArN2_C1_hardcut_323_450nm,ArN2,2.0,0.0,C1_spectrum,raw_csv,raw,323-450,trapz,9.380894676820912,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.1,0.36539605428282,ArN2_C1_hardcut_323_450nm,ArN2,2.0,0.1,C1_spectrum,raw_csv,raw,323-450,trapz,40.700337738191315,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.5,0.6374303971200452,ArN2_C1_hardcut_323_450nm,ArN2,2.0,0.5,C1_spectrum,raw_csv,raw,323-450,trapz,71.00140284299468,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,1.0,0.69080681517438,ArN2_C1_hardcut_323_450nm,ArN2,2.0,1.0,C1_spectrum,raw_csv,raw,323-450,trapz,76.94683716447432,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,2.0,0.7458902299341236,ArN2_C1_hardcut_323_450nm,ArN2,2.0,2.0,C1_spectrum,raw_csv,raw,323-450,trapz,83.08240857586995,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,5.0,0.7136546650496428,ArN2_C1_hardcut_323_450nm,ArN2,2.0,5.0,C1_spectrum,raw_csv,raw,323-450,trapz,79.4917885825729,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,10.0,0.7216137848189799,ArN2_C1_hardcut_323_450nm,ArN2,2.0,10.0,C1_spectrum,raw_csv,raw,323-450,trapz,80.37833034708797,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,20.0,0.4785857268608874,ArN2_C1_hardcut_323_450nm,ArN2,2.0,20.0,C1_spectrum,raw_csv,raw,323-450,trapz,53.308185711385036,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,50.0,0.2523550226964107,ArN2_C1_hardcut_323_450nm,ArN2,2.0,50.0,C1_spectrum,raw_csv,raw,323-450,trapz,28.109046425890106,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,100.0,0.1423646496345811,ArN2_C1_hardcut_323_450nm,ArN2,2.0,100.0,C1_spectrum,raw_csv,raw,323-450,trapz,15.85755854282403,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.0,0.05127370627555017,ArN2_C1_hardcut_323_450nm,ArN2,3.0,0.0,C1_spectrum,raw_csv,raw,323-450,trapz,5.7112197519474694,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.1,0.17994797097730061,ArN2_C1_hardcut_323_450nm,ArN2,3.0,0.1,C1_spectrum,raw_csv,raw,323-450,trapz,20.043848608199752,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.5,0.39815216546832316,ArN2_C1_hardcut_323_450nm,ArN2,3.0,0.5,C1_spectrum,raw_csv,raw,323-450,trapz,44.348939775934795,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,1.0,0.4357304437748729,ArN2_C1_hardcut_323_450nm,ArN2,3.0,1.0,C1_spectrum,raw_csv,raw,323-450,trapz,48.534668113090056,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,2.0,0.474948397154266,ArN2_C1_hardcut_323_450nm,ArN2,3.0,2.0,C1_spectrum,raw_csv,raw,323-450,trapz,52.90303479147373,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,5.0,0.4805769582839228,ArN2_C1_hardcut_323_450nm,ArN2,3.0,5.0,C1_spectrum,raw_csv,raw,323-450,trapz,53.529982828465315,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,10.0,0.5177380735520893,ArN2_C1_hardcut_323_450nm,ArN2,3.0,10.0,C1_spectrum,raw_csv,raw,323-450,trapz,57.66924466343732,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,20.0,0.34943668422217533,ArN2_C1_hardcut_323_450nm,ArN2,3.0,20.0,C1_spectrum,raw_csv,raw,323-450,trapz,38.92267280737556,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,50.0,0.19811259997680408,ArN2_C1_hardcut_323_450nm,ArN2,3.0,50.0,C1_spectrum,raw_csv,raw,323-450,trapz,22.06715051992895,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,100.0,0.08758680486429836,ArN2_C1_hardcut_323_450nm,ArN2,3.0,100.0,C1_spectrum,raw_csv,raw,323-450,trapz,9.756023628615328,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,0.0,0.041741977481369485,ArN2_C1_hardcut_323_450nm,ArN2,4.0,0.0,C1_spectrum,raw_csv,raw,323-450,trapz,4.649509926116334,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,0.1,0.12854841632598227,ArN2_C1_hardcut_323_450nm,ArN2,4.0,0.1,C1_spectrum,raw_csv,raw,323-450,trapz,14.318610994434863,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,0.5,0.31532996342748687,ArN2_C1_hardcut_323_450nm,ArN2,4.0,0.5,C1_spectrum,raw_csv,raw,323-450,trapz,35.12363053744572,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,1.0,0.32928517870587526,ArN2_C1_hardcut_323_450nm,ArN2,4.0,1.0,C1_spectrum,raw_csv,raw,323-450,trapz,36.67805885811924,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,2.0,0.3439811452923234,ArN2_C1_hardcut_323_450nm,ArN2,4.0,2.0,C1_spectrum,raw_csv,raw,323-450,trapz,38.31499717873574,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,5.0,0.3652335498976258,ArN2_C1_hardcut_323_450nm,ArN2,4.0,5.0,C1_spectrum,raw_csv,raw,323-450,trapz,40.68223687671835,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,10.0,0.4032646848644638,ArN2_C1_hardcut_323_450nm,ArN2,4.0,10.0,C1_spectrum,raw_csv,raw,323-450,trapz,44.91840751833937,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,20.0,0.27502498896589406,ArN2_C1_hardcut_323_450nm,ArN2,4.0,20.0,C1_spectrum,raw_csv,raw,323-450,trapz,30.634183938642828,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,50.0,0.1442273681150415,ArN2_C1_hardcut_323_450nm,ArN2,4.0,50.0,C1_spectrum,raw_csv,raw,323-450,trapz,16.065041000221417,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,100.0,0.07552187343102118,ArN2_C1_hardcut_323_450nm,ArN2,4.0,100.0,C1_spectrum,raw_csv,raw,323-450,trapz,8.412148186155221,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,0.0,0.031075667224573476,ArN2_C1_hardcut_323_450nm,ArN2,5.0,0.0,C1_spectrum,raw_csv,raw,323-450,trapz,3.4614225760106954,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,0.1,0.09762118696906383,ArN2_C1_hardcut_323_450nm,ArN2,5.0,0.1,C1_spectrum,raw_csv,raw,323-450,trapz,10.873722453961456,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,0.5,0.18331346095547374,ArN2_C1_hardcut_323_450nm,ArN2,5.0,0.5,C1_spectrum,raw_csv,raw,323-450,trapz,20.41872014050186,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,1.0,0.29579337202885153,ArN2_C1_hardcut_323_450nm,ArN2,5.0,1.0,C1_spectrum,raw_csv,raw,323-450,trapz,32.947509972219116,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,2.0,0.2620667519572419,ArN2_C1_hardcut_323_450nm,ArN2,5.0,2.0,C1_spectrum,raw_csv,raw,323-450,trapz,29.19080594766032,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,5.0,0.2840299865683977,ArN2_C1_hardcut_323_450nm,ArN2,5.0,5.0,C1_spectrum,raw_csv,raw,323-450,trapz,31.63722280416331,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,10.0,0.25439308115427944,ArN2_C1_hardcut_323_450nm,ArN2,5.0,10.0,C1_spectrum,raw_csv,raw,323-450,trapz,28.336059461726645,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,20.0,0.18809889399688284,ArN2_C1_hardcut_323_450nm,ArN2,5.0,20.0,C1_spectrum,raw_csv,raw,323-450,trapz,20.951754744258412,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,50.0,0.11368202894568255,ArN2_C1_hardcut_323_450nm,ArN2,5.0,50.0,C1_spectrum,raw_csv,raw,323-450,trapz,12.662690028039709,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C1_hardcut_over_ArCF4_95_5_VIS,"C1 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,100.0,0.05566885410936696,ArN2_C1_hardcut_323_450nm,ArN2,5.0,100.0,C1_spectrum,raw_csv,raw,323-450,trapz,6.200781692064002,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,0.0,0.1276386758172618,ArN2_C2_gaussian_323_450nm,ArN2,1.0,0.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,14.217277809456412,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,0.1,0.525508321051607,ArN2_C2_gaussian_323_450nm,ArN2,1.0,0.1,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,58.534748529264306,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,0.5,1.0841777478323615,ArN2_C2_gaussian_323_450nm,ArN2,1.0,0.5,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,120.7632101874162,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,1.0,1.1193963884269738,ArN2_C2_gaussian_323_450nm,ArN2,1.0,1.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,124.68610576901769,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,2.0,1.1687084477901006,ArN2_C2_gaussian_323_450nm,ArN2,1.0,2.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,130.17882373113216,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,5.0,1.0073959195982611,ArN2_C2_gaussian_323_450nm,ArN2,1.0,5.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,112.21071952788415,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,10.0,0.975123342583457,ArN2_C2_gaussian_323_450nm,ArN2,1.0,10.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,108.61597686772491,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,20.0,0.6398212905805104,ArN2_C2_gaussian_323_450nm,ArN2,1.0,20.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,71.26771707982452,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,50.0,0.32847572319374685,ArN2_C2_gaussian_323_450nm,ArN2,1.0,50.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,36.58789610911986,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,100.0,0.13342565161926684,ArN2_C2_gaussian_323_450nm,ArN2,1.0,100.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,14.86187116744063,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.0,0.05321657929100133,ArN2_C2_gaussian_323_450nm,ArN2,2.0,0.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,5.927630375391353,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.1,0.2669404346232439,ArN2_C2_gaussian_323_450nm,ArN2,2.0,0.1,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,29.733670404487533,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.5,0.48457305956340346,ArN2_C2_gaussian_323_450nm,ArN2,2.0,0.5,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,53.9750962055928,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,1.0,0.5393069462902318,ArN2_C2_gaussian_323_450nm,ArN2,2.0,1.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,60.07173476913232,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
